user,status,response_time
38842,"200,",313 ms
130493,"200,",438 ms
178097,"200,",459 ms
136127,"200,",478 ms
119322,"200,",624 ms
154426,"200,",929 ms
953,"200,",542 ms
75558,"200,",517 ms
71829,"200,",597 ms
225605,"200,",468 ms
112173,"200,",243 ms
271995,"200,",386 ms
187307,"200,",418 ms
192464,"200,",489 ms
49082,"200,",525 ms
203758,"200,",605 ms
262549,"200,",667 ms
196128,"200,",331 ms
173612,"200,",236 ms
40942,"200,",448 ms
172631,"200,",575 ms
244871,"200,",563 ms
221317,"200,",309 ms
112845,"200,",368 ms
126976,"200,",309 ms
108399,"200,",369 ms
6425,"200,",375 ms
33024,"200,",424 ms
119393,"200,",552 ms
14489,"200,",322 ms
127249,"200,",549 ms
247738,"200,",671 ms
199863,"200,",690 ms
204343,"200,",513 ms
98357,"200,",514 ms
18959,"200,",514 ms
35386,"200,",329 ms
125298,"200,",376 ms
98345,"200,",618 ms
166761,"200,",593 ms
205886,"200,",138 ms
42925,"200,",386 ms
57713,"200,",515 ms
208616,"200,",399 ms
170642,"200,",496 ms
33822,"200,",503 ms
224260,"200,",325 ms
81185,"200,",415 ms
212557,"200,",532 ms
90321,"200,",622 ms
126717,"200,",526 ms
269548,"200,",675 ms
169223,"200,",715 ms
14296,"200,",738 ms
142194,"200,",304 ms
33290,"200,",406 ms
226134,"200,",324 ms
212864,"200,",462 ms
172647,"200,",687 ms
137929,"200,",769 ms
253694,"200,",306 ms
44104,"200,",398 ms
36376,"200,",407 ms
90385,"200,",488 ms
305323,"200,",550 ms
289471,"200,",403 ms
261343,"400,",559 ms
231269,"200,",578 ms
193704,"200,",626 ms
11895,"200,",392 ms
292162,"200,",457 ms
221099,"200,",678 ms
304570,"200,",393 ms
282628,"200,",428 ms
246245,"200,",269 ms
128284,"200,",284 ms
44048,"200,",207 ms
134204,"200,",308 ms
121291,"200,",398 ms
151489,"200,",364 ms
10192,"200,",449 ms
137484,"200,",233 ms
186930,"200,",566 ms
304824,"200,",590 ms
237068,"200,",342 ms
235303,"200,",482 ms
199001,"200,",286 ms
207055,"400,",290 ms
47522,"200,",147 ms
276914,"200,",381 ms
243850,"200,",202 ms
214841,"200,",372 ms
12588,"200,",437 ms
44639,"200,",383 ms
99919,"200,",366 ms
85776,"200,",102 ms
182893,"200,",333 ms
262106,"200,",367 ms
51674,"200,",385 ms
21117,"200,",362 ms
178876,"200,",420 ms
41386,"200,",544 ms
65782,"200,",533 ms
249976,"200,",256 ms
229535,"200,",359 ms
143705,"200,",387 ms
52703,"200,",258 ms
137008,"200,",403 ms
233837,"200,",395 ms
163885,"200,",425 ms
197584,"200,",438 ms
128656,"200,",575 ms
131839,"200,",632 ms
286474,"200,",430 ms
45093,"200,",460 ms
168905,"200,",388 ms
189114,"200,",483 ms
220543,"200,",511 ms
272636,"200,",433 ms
240479,"200,",498 ms
47750,"200,",503 ms
257064,"200,",294 ms
139602,"200,",438 ms
130366,"200,",447 ms
67829,"200,",271 ms
263352,"200,",443 ms
188015,"200,",451 ms
19697,"200,",339 ms
7127,"200,",391 ms
43391,"200,",447 ms
267174,"200,",581 ms
136487,"200,",805 ms
22847,"200,",802 ms
295841,"200,",842 ms
148546,"200,",225 ms
202480,"200,",331 ms
116581,"200,",433 ms
19225,"200,",403 ms
152567,"200,",390 ms
185143,"200,",233 ms
142129,"200,",350 ms
164606,"200,",467 ms
67108,"200,",472 ms
303160,"200,",419 ms
262550,"200,",468 ms
155186,"200,",503 ms
219923,"200,",310 ms
3951,"200,",378 ms
144102,"200,",469 ms
156165,"200,",531 ms
60045,"200,",328 ms
191045,"200,",408 ms
192078,"200,",345 ms
184126,"200,",445 ms
93258,"200,",459 ms
301975,"200,",296 ms
178140,"200,",415 ms
191405,"200,",308 ms
305086,"200,",305 ms
230267,"200,",379 ms
71570,"200,",421 ms
118096,"200,",394 ms
275846,"200,",589 ms
232324,"200,",568 ms
146209,"200,",327 ms
103803,"200,",494 ms
230859,"200,",513 ms
108738,"200,",217 ms
194563,"200,",289 ms
213575,"200,",264 ms
73849,"200,",363 ms
58999,"200,",357 ms
82114,"200,",356 ms
285632,"200,",430 ms
148748,"200,",407 ms
295205,"200,",347 ms
255758,"200,",391 ms
183314,"200,",385 ms
300679,"200,",393 ms
274835,"200,",342 ms
55934,"200,",440 ms
165508,"200,",553 ms
26524,"200,",294 ms
267868,"200,",387 ms
274716,"200,",286 ms
291487,"200,",299 ms
207880,"200,",418 ms
50824,"200,",419 ms
127163,"200,",411 ms
133201,"200,",408 ms
222289,"200,",599 ms
263168,"200,",605 ms
173497,"200,",423 ms
172307,"200,",460 ms
99983,"200,",465 ms
11652,"200,",368 ms
43506,"200,",432 ms
74525,"200,",501 ms
68185,"200,",411 ms
46888,"200,",311 ms
286587,"200,",431 ms
239350,"200,",451 ms
38230,"200,",493 ms
302446,"200,",275 ms
180122,"200,",433 ms
278102,"200,",449 ms
43698,"200,",421 ms
95761,"200,",428 ms
122993,"200,",138 ms
223880,"200,",614 ms
55522,"200,",808 ms
188968,"200,",841 ms
125725,"200,",843 ms
123128,"200,",337 ms
74628,"200,",424 ms
293049,"200,",377 ms
40620,"200,",421 ms
205903,"200,",418 ms
181760,"200,",456 ms
184077,"200,",464 ms
77290,"200,",467 ms
15963,"200,",492 ms
102442,"200,",298 ms
247046,"200,",316 ms
31599,"200,",351 ms
207724,"200,",497 ms
228846,"200,",498 ms
187533,"200,",378 ms
132514,"200,",277 ms
28654,"200,",320 ms
188407,"200,",417 ms
120026,"200,",349 ms
155623,"200,",436 ms
113218,"200,",479 ms
43585,"200,",423 ms
115626,"200,",357 ms
257953,"200,",377 ms
189286,"200,",354 ms
180413,"200,",399 ms
303018,"200,",532 ms
292198,"200,",496 ms
254514,"200,",399 ms
62717,"200,",414 ms
94875,"200,",516 ms
3711,"200,",457 ms
276665,"200,",206 ms
264294,"200,",321 ms
52441,"200,",496 ms
180867,"200,",364 ms
52696,"200,",379 ms
292416,"200,",352 ms
11432,"200,",348 ms
218190,"200,",426 ms
163133,"200,",375 ms
186482,"200,",212 ms
6838,"200,",451 ms
108944,"200,",380 ms
99463,"200,",343 ms
245482,"200,",352 ms
245126,"200,",489 ms
43477,"200,",574 ms
58184,"200,",607 ms
273835,"200,",380 ms
114777,"200,",422 ms
12750,"200,",318 ms
98847,"200,",474 ms
139389,"200,",590 ms
137848,"200,",578 ms
141330,"200,",218 ms
9011,"200,",397 ms
31152,"200,",479 ms
135105,"200,",579 ms
213644,"200,",177 ms
77781,"200,",311 ms
51690,"200,",445 ms
224223,"200,",520 ms
282401,"200,",539 ms
47374,"200,",252 ms
25601,"200,",392 ms
286568,"200,",413 ms
108937,"200,",283 ms
38490,"200,",390 ms
18897,"200,",468 ms
93427,"200,",382 ms
6222,"200,",651 ms
90424,"200,",667 ms
210336,"200,",668 ms
269916,"200,",327 ms
150191,"200,",385 ms
125837,"200,",421 ms
37720,"200,",521 ms
269540,"200,",382 ms
103440,"200,",405 ms
232516,"200,",287 ms
168247,"200,",316 ms
8775,"200,",409 ms
249322,"200,",404 ms
270428,"200,",457 ms
97118,"200,",467 ms
38962,"200,",481 ms
216430,"200,",336 ms
205755,"200,",420 ms
59160,"200,",289 ms
291583,"200,",444 ms
47959,"200,",236 ms
157697,"200,",416 ms
44697,"200,",492 ms
6195,"200,",506 ms
142636,"200,",245 ms
60396,"200,",423 ms
177267,"200,",425 ms
93277,"200,",294 ms
52922,"200,",431 ms
172651,"200,",718 ms
257311,"200,",762 ms
116022,"200,",733 ms
164815,"200,",267 ms
282880,"200,",407 ms
249840,"200,",351 ms
35810,"200,",318 ms
180272,"200,",426 ms
229261,"200,",484 ms
11494,"200,",300 ms
56751,"200,",512 ms
10049,"200,",450 ms
96015,"200,",642 ms
20225,"200,",219 ms
20830,"200,",239 ms
258079,"200,",314 ms
200470,"200,",503 ms
63935,"200,",524 ms
221056,"200,",375 ms
212610,"200,",353 ms
173508,"200,",352 ms
65784,"200,",239 ms
280580,"200,",345 ms
268729,"200,",356 ms
291762,"200,",454 ms
35124,"200,",469 ms
231612,"200,",339 ms
116041,"200,",430 ms
146242,"200,",174 ms
221714,"200,",428 ms
101581,"200,",353 ms
274635,"200,",569 ms
188034,"200,",591 ms
68421,"200,",624 ms
37095,"200,",410 ms
215408,"200,",391 ms
4426,"200,",307 ms
127896,"200,",526 ms
302281,"200,",582 ms
20963,"200,",222 ms
37101,"200,",596 ms
36557,"200,",633 ms
150219,"200,",280 ms
158654,"200,",305 ms
177100,"200,",467 ms
283240,"200,",530 ms
86208,"200,",381 ms
64894,"200,",403 ms
275637,"200,",414 ms
209464,"200,",249 ms
42790,"200,",303 ms
294900,"200,",464 ms
272156,"200,",612 ms
46882,"200,",651 ms
172685,"200,",663 ms
118878,"200,",348 ms
233834,"200,",347 ms
203045,"200,",374 ms
215733,"200,",443 ms
169053,"200,",496 ms
261245,"200,",415 ms
181347,"200,",380 ms
95659,"200,",253 ms
188041,"200,",314 ms
247040,"200,",390 ms
133734,"200,",435 ms
302534,"200,",266 ms
191569,"200,",423 ms
148961,"200,",461 ms
26817,"200,",483 ms
112446,"200,",431 ms
11865,"200,",433 ms
262819,"200,",89 ms
115301,"200,",253 ms
344,"200,",484 ms
54800,"200,",487 ms
277527,"200,",382 ms
223004,"200,",425 ms
233969,"200,",306 ms
65263,"200,",583 ms
68297,"200,",719 ms
74776,"200,",757 ms
194876,"200,",779 ms
169439,"200,",300 ms
226535,"200,",296 ms
147705,"200,",118 ms
187503,"200,",427 ms
255686,"200,",514 ms
205551,"200,",558 ms
297387,"200,",212 ms
116566,"200,",241 ms
279466,"200,",336 ms
237749,"200,",698 ms
91539,"200,",787 ms
246422,"0,",809 ms
173488,"200,",895 ms
59494,"200,",370 ms
62011,"200,",388 ms
193963,"200,",395 ms
270694,"200,",349 ms
212889,"200,",416 ms
153832,"200,",308 ms
287902,"200,",390 ms
307469,"200,",375 ms
154225,"200,",457 ms
184176,"200,",475 ms
171812,"200,",595 ms
249616,"200,",203 ms
176076,"200,",434 ms
38021,"200,",503 ms
164479,"200,",286 ms
113035,"200,",326 ms
29692,"200,",304 ms
8020,"200,",288 ms
276545,"200,",376 ms
295867,"200,",489 ms
140396,"200,",342 ms
84935,"200,",493 ms
260268,"200,",514 ms
147016,"200,",386 ms
270524,"200,",364 ms
252031,"200,",392 ms
142757,"200,",428 ms
121633,"200,",530 ms
13640,"200,",618 ms
234836,"200,",410 ms
11843,"200,",348 ms
3211,"200,",191 ms
70089,"200,",454 ms
183604,"200,",521 ms
86758,"200,",308 ms
71855,"200,",380 ms
116394,"200,",364 ms
297685,"200,",392 ms
309014,"200,",392 ms
70143,"200,",592 ms
297646,"200,",613 ms
38647,"200,",401 ms
64574,"200,",489 ms
172149,"200,",452 ms
182783,"200,",528 ms
274871,"200,",668 ms
41748,"200,",204 ms
127949,"200,",413 ms
71129,"200,",439 ms
148937,"200,",384 ms
270999,"200,",479 ms
177920,"200,",289 ms
61855,"200,",325 ms
56338,"200,",282 ms
290309,"200,",410 ms
53000,"200,",406 ms
30361,"200,",451 ms
105534,"200,",520 ms
275711,"200,",455 ms
42760,"200,",451 ms
83523,"200,",395 ms
106840,"200,",282 ms
279000,"200,",288 ms
202330,"200,",320 ms
148384,"200,",103 ms
269812,"200,",260 ms
215635,"200,",402 ms
264555,"200,",434 ms
2544,"200,",365 ms
164187,"200,",467 ms
247505,"200,",562 ms
107403,"200,",287 ms
135731,"200,",670 ms
130518,"200,",725 ms
179455,"0,",818 ms
202025,"200,",884 ms
3905,"200,",349 ms
117014,"200,",331 ms
122074,"200,",346 ms
282565,"200,",424 ms
135975,"200,",448 ms
103455,"200,",416 ms
215893,"200,",351 ms
100568,"200,",357 ms
114745,"200,",410 ms
14465,"200,",491 ms
278537,"200,",541 ms
234525,"400,",424 ms
291783,"200,",437 ms
181642,"200,",474 ms
245351,"200,",535 ms
79936,"200,",315 ms
56931,"200,",351 ms
284345,"200,",254 ms
173332,"200,",276 ms
29695,"200,",410 ms
165566,"200,",416 ms
252304,"200,",408 ms
266071,"200,",482 ms
302928,"200,",381 ms
87305,"200,",380 ms
215184,"200,",367 ms
222754,"200,",440 ms
232561,"200,",495 ms
54542,"200,",576 ms
46770,"200,",265 ms
138449,"200,",412 ms
219191,"200,",247 ms
198512,"200,",440 ms
249843,"200,",500 ms
168410,"200,",502 ms
258368,"200,",341 ms
164253,"200,",382 ms
240472,"200,",378 ms
144693,"200,",386 ms
275314,"200,",571 ms
59042,"200,",601 ms
205113,"200,",680 ms
277127,"200,",362 ms
50762,"200,",468 ms
60794,"200,",474 ms
264874,"200,",546 ms
286089,"200,",452 ms
77200,"200,",631 ms
218089,"200,",381 ms
98708,"200,",434 ms
156640,"200,",376 ms
225980,"200,",472 ms
191328,"200,",265 ms
165391,"200,",309 ms
185249,"200,",236 ms
30402,"200,",429 ms
36986,"200,",451 ms
271936,"200,",434 ms
214505,"200,",506 ms
64170,"200,",500 ms
136129,"200,",444 ms
57997,"200,",416 ms
138709,"200,",300 ms
222114,"200,",288 ms
191311,"200,",257 ms
168544,"200,",309 ms
91772,"200,",408 ms
214908,"200,",362 ms
7170,"200,",500 ms
307294,"200,",642 ms
80108,"200,",386 ms
275500,"200,",474 ms
217204,"200,",379 ms
151903,"200,",294 ms
103598,"200,",350 ms
189168,"200,",417 ms
4761,"200,",461 ms
45047,"200,",485 ms
255178,"200,",541 ms
26028,"200,",337 ms
151611,"200,",309 ms
23827,"200,",290 ms
172736,"200,",383 ms
237557,"200,",554 ms
277515,"200,",565 ms
217884,"200,",594 ms
303439,"200,",758 ms
251776,"200,",836 ms
102126,"200,",797 ms
21445,"200,",358 ms
301298,"200,",301 ms
78658,"200,",294 ms
204713,"200,",685 ms
200768,"200,",746 ms
219514,"200,",773 ms
90843,"200,",771 ms
185381,"200,",431 ms
244863,"200,",490 ms
238931,"200,",526 ms
21112,"200,",613 ms
205171,"200,",453 ms
178490,"200,",724 ms
299418,"200,",721 ms
44504,"200,",788 ms
304030,"200,",768 ms
207466,"200,",760 ms
182682,"200,",212 ms
97608,"200,",306 ms
144092,"200,",354 ms
24621,"200,",495 ms
260557,"200,",492 ms
80063,"200,",540 ms
213576,"200,",349 ms
73613,"200,",397 ms
304318,"200,",461 ms
96592,"200,",507 ms
181639,"200,",340 ms
265152,"200,",364 ms
43840,"200,",445 ms
44075,"200,",389 ms
206734,"200,",411 ms
35726,"200,",406 ms
25387,"200,",434 ms
47917,"200,",444 ms
138665,"200,",578 ms
266458,"200,",653 ms
86308,"200,",509 ms
306642,"200,",517 ms
235568,"200,",520 ms
123485,"200,",213 ms
20121,"200,",422 ms
108273,"200,",319 ms
21656,"200,",374 ms
277683,"200,",440 ms
118025,"200,",445 ms
152257,"200,",202 ms
242042,"200,",278 ms
142027,"200,",361 ms
194303,"200,",575 ms
208075,"200,",639 ms
281853,"200,",368 ms
68854,"200,",410 ms
235321,"200,",432 ms
258007,"200,",448 ms
273041,"200,",498 ms
5507,"200,",329 ms
39140,"200,",362 ms
65664,"200,",398 ms
174566,"200,",411 ms
182269,"200,",364 ms
307576,"200,",451 ms
265500,"200,",396 ms
164301,"200,",655 ms
294039,"200,",362 ms
103163,"200,",397 ms
34035,"200,",477 ms
276438,"200,",277 ms
5391,"200,",302 ms
278400,"200,",402 ms
93453,"200,",472 ms
171280,"200,",551 ms
81529,"200,",335 ms
4711,"200,",316 ms
137205,"200,",456 ms
183657,"200,",552 ms
31886,"200,",566 ms
188491,"200,",591 ms
234178,"200,",594 ms
171928,"200,",799 ms
256388,"200,",807 ms
259852,"200,",399 ms
288415,"200,",413 ms
230088,"200,",652 ms
5123,"200,",737 ms
146719,"400,",760 ms
150795,"200,",756 ms
59757,"200,",410 ms
6678,"400,",516 ms
64062,"200,",525 ms
96507,"200,",624 ms
211474,"200,",708 ms
28346,"200,",747 ms
158940,"200,",750 ms
223525,"200,",752 ms
279448,"200,",476 ms
96798,"200,",706 ms
39628,"200,",778 ms
288544,"200,",179 ms
304159,"200,",213 ms
124861,"200,",315 ms
272607,"200,",463 ms
255823,"200,",422 ms
60351,"200,",564 ms
284790,"200,",336 ms
132617,"200,",459 ms
81511,"200,",422 ms
27496,"200,",506 ms
176370,"200,",538 ms
158907,"200,",277 ms
219432,"200,",411 ms
305966,"200,",413 ms
177240,"200,",428 ms
45412,"200,",291 ms
197751,"200,",358 ms
307899,"200,",443 ms
168496,"200,",439 ms
5897,"200,",341 ms
67574,"200,",587 ms
240352,"200,",649 ms
138865,"200,",634 ms
261493,"200,",524 ms
130638,"200,",532 ms
233550,"200,",193 ms
291238,"200,",387 ms
18719,"200,",312 ms
279346,"200,",344 ms
191120,"200,",418 ms
151888,"200,",590 ms
87456,"200,",397 ms
283572,"200,",335 ms
192760,"200,",427 ms
207511,"200,",586 ms
151107,"200,",645 ms
225408,"200,",391 ms
148759,"200,",421 ms
33390,"200,",444 ms
112395,"200,",470 ms
66568,"200,",360 ms
158732,"200,",390 ms
3059,"200,",435 ms
304029,"200,",405 ms
81604,"200,",328 ms
284280,"200,",523 ms
233397,"200,",537 ms
95646,"200,",400 ms
233597,"200,",558 ms
293686,"200,",514 ms
265054,"200,",316 ms
163388,"200,",414 ms
83165,"200,",530 ms
25251,"200,",586 ms
197309,"200,",697 ms
122612,"200,",710 ms
270387,"200,",400 ms
236962,"200,",422 ms
201571,"200,",351 ms
46898,"200,",451 ms
249083,"200,",364 ms
189511,"200,",374 ms
75309,"200,",786 ms
229580,"200,",289 ms
267328,"200,",429 ms
102095,"200,",421 ms
231432,"200,",344 ms
292875,"200,",512 ms
162156,"200,",530 ms
240891,"200,",501 ms
249734,"200,",520 ms
284985,"200,",355 ms
278702,"200,",574 ms
119729,"200,",561 ms
122740,"200,",344 ms
296930,"200,",423 ms
47399,"200,",464 ms
48545,"200,",525 ms
113982,"200,",594 ms
193820,"200,",662 ms
143680,"200,",377 ms
205523,"200,",664 ms
43767,"200,",256 ms
240631,"200,",405 ms
100359,"200,",451 ms
44730,"200,",291 ms
93060,"200,",345 ms
42748,"200,",516 ms
45993,"200,",380 ms
212814,"200,",387 ms
71914,"200,",400 ms
200860,"200,",469 ms
184816,"200,",482 ms
151099,"200,",286 ms
166692,"200,",429 ms
303636,"200,",451 ms
167648,"200,",390 ms
216963,"200,",459 ms
70398,"200,",490 ms
10503,"200,",424 ms
242722,"200,",342 ms
242765,"200,",423 ms
93955,"200,",339 ms
37141,"200,",416 ms
84663,"200,",839 ms
117432,"0,",862 ms
97500,"0,",862 ms
164354,"0,",877 ms
199422,"200,",692 ms
211070,"200,",741 ms
268457,"200,",877 ms
79664,"200,",939 ms
201797,"200,",107 ms
130833,"200,",424 ms
124815,"200,",583 ms
106193,"200,",557 ms
108244,"200,",343 ms
56280,"200,",373 ms
117678,"200,",460 ms
142745,"200,",552 ms
155699,"200,",625 ms
295330,"200,",339 ms
132315,"200,",255 ms
223639,"200,",390 ms
216342,"200,",423 ms
121838,"200,",386 ms
217144,"200,",485 ms
192817,"200,",563 ms
107529,"200,",366 ms
110481,"200,",621 ms
250965,"200,",658 ms
156770,"200,",696 ms
97231,"200,",407 ms
112031,"200,",438 ms
65275,"200,",333 ms
141062,"200,",417 ms
205219,"200,",455 ms
172117,"200,",377 ms
223070,"200,",374 ms
53891,"200,",602 ms
124303,"200,",797 ms
188585,"200,",420 ms
141649,"200,",413 ms
50966,"200,",400 ms
26902,"200,",388 ms
230906,"200,",492 ms
167885,"200,",460 ms
51577,"200,",360 ms
230998,"200,",450 ms
211198,"200,",497 ms
301323,"200,",534 ms
212133,"200,",431 ms
294425,"200,",561 ms
202801,"200,",573 ms
15597,"200,",545 ms
138832,"200,",425 ms
73642,"200,",418 ms
152561,"200,",568 ms
250102,"200,",632 ms
305802,"200,",358 ms
145403,"200,",170 ms
99879,"200,",364 ms
73691,"200,",236 ms
212517,"200,",269 ms
282488,"200,",354 ms
250453,"200,",398 ms
153419,"200,",350 ms
119517,"200,",485 ms
43937,"200,",325 ms
229299,"200,",278 ms
20701,"200,",479 ms
19876,"200,",444 ms
43305,"200,",476 ms
60696,"200,",326 ms
27565,"200,",417 ms
251891,"200,",465 ms
75790,"200,",475 ms
45870,"200,",408 ms
118412,"200,",297 ms
157208,"200,",421 ms
204728,"200,",413 ms
246370,"200,",776 ms
257513,"0,",861 ms
24727,"0,",870 ms
46953,"0,",892 ms
235425,"200,",685 ms
299642,"200,",783 ms
6689,"200,",886 ms
130380,"200,",911 ms
212333,"400,",201 ms
85876,"200,",520 ms
37498,"200,",578 ms
297655,"200,",304 ms
229483,"200,",346 ms
309175,"200,",580 ms
295284,"200,",586 ms
192683,"200,",596 ms
218457,"200,",422 ms
161114,"200,",226 ms
215983,"200,",427 ms
195118,"200,",444 ms
88393,"200,",569 ms
205995,"200,",593 ms
134406,"200,",152 ms
184536,"200,",445 ms
97461,"200,",576 ms
181570,"200,",564 ms
142680,"200,",374 ms
151733,"200,",823 ms
307489,"200,",315 ms
162953,"200,",440 ms
168455,"200,",410 ms
157734,"200,",504 ms
82047,"200,",507 ms
214977,"200,",587 ms
255307,"200,",466 ms
121985,"200,",507 ms
202479,"200,",512 ms
255145,"200,",418 ms
94693,"200,",647 ms
227932,"200,",666 ms
291319,"200,",300 ms
85383,"200,",297 ms
120950,"200,",342 ms
1143,"200,",361 ms
187317,"200,",400 ms
102048,"200,",313 ms
241109,"200,",355 ms
23636,"200,",473 ms
129601,"200,",437 ms
183307,"200,",544 ms
160234,"200,",570 ms
220563,"200,",402 ms
75781,"200,",401 ms
158455,"200,",356 ms
29560,"200,",609 ms
148240,"200,",578 ms
1944,"200,",600 ms
261657,"200,",208 ms
181499,"200,",322 ms
255585,"200,",376 ms
17706,"200,",463 ms
244686,"200,",455 ms
292079,"200,",549 ms
244817,"200,",611 ms
275953,"200,",393 ms
136823,"200,",278 ms
45805,"200,",384 ms
14467,"200,",378 ms
27333,"200,",323 ms
25650,"200,",342 ms
163978,"200,",511 ms
172331,"400,",657 ms
138238,"200,",688 ms
45117,"200,",697 ms
132621,"200,",296 ms
44727,"200,",307 ms
238410,"200,",690 ms
288581,"200,",330 ms
295893,"200,",406 ms
77897,"200,",412 ms
86724,"200,",285 ms
275757,"200,",328 ms
298962,"200,",451 ms
222343,"200,",449 ms
195832,"200,",264 ms
286653,"200,",328 ms
37239,"200,",317 ms
226901,"200,",279 ms
94541,"200,",339 ms
217745,"200,",467 ms
124370,"200,",405 ms
264019,"200,",348 ms
69023,"200,",344 ms
298229,"200,",433 ms
256933,"200,",466 ms
101895,"200,",481 ms
115467,"200,",374 ms
28410,"200,",330 ms
13,"200,",438 ms
227843,"200,",471 ms
195016,"200,",724 ms
198369,"200,",386 ms
112751,"200,",314 ms
179931,"200,",410 ms
41221,"200,",510 ms
221766,"200,",579 ms
91266,"200,",558 ms
50452,"200,",425 ms
303113,"200,",561 ms
222888,"200,",566 ms
111721,"200,",351 ms
108610,"200,",522 ms
293449,"200,",665 ms
229701,"200,",336 ms
3621,"200,",259 ms
28819,"200,",317 ms
230045,"200,",391 ms
90095,"200,",402 ms
92970,"200,",310 ms
136659,"200,",411 ms
236378,"200,",459 ms
89465,"200,",469 ms
112553,"200,",583 ms
255597,"200,",553 ms
104859,"200,",343 ms
26808,"200,",427 ms
160251,"200,",282 ms
146341,"200,",333 ms
11682,"200,",117 ms
253566,"200,",620 ms
175282,"200,",588 ms
36614,"200,",620 ms
197292,"200,",293 ms
134263,"200,",326 ms
296819,"200,",215 ms
191115,"200,",573 ms
111060,"200,",578 ms
118998,"200,",590 ms
37210,"200,",296 ms
98764,"200,",351 ms
189354,"200,",419 ms
263334,"200,",333 ms
68927,"200,",358 ms
160721,"200,",604 ms
229360,"200,",669 ms
194666,"200,",699 ms
68629,"200,",316 ms
9288,"200,",399 ms
61905,"200,",285 ms
161421,"200,",339 ms
179,"200,",617 ms
67906,"200,",744 ms
192691,"200,",339 ms
175979,"200,",327 ms
161215,"200,",406 ms
58141,"200,",282 ms
96495,"200,",381 ms
260221,"200,",403 ms
146197,"200,",438 ms
289746,"200,",439 ms
296787,"200,",266 ms
207677,"200,",401 ms
91896,"200,",429 ms
293541,"200,",278 ms
191798,"200,",340 ms
303656,"200,",360 ms
292470,"200,",358 ms
73950,"200,",385 ms
178445,"200,",323 ms
173544,"200,",364 ms
97656,"200,",420 ms
55899,"200,",501 ms
101237,"200,",354 ms
44757,"200,",389 ms
55246,"200,",456 ms
135534,"200,",499 ms
47307,"200,",385 ms
246668,"200,",407 ms
156222,"200,",382 ms
87245,"200,",393 ms
190866,"200,",362 ms
75427,"200,",394 ms
236110,"200,",339 ms
206436,"400,",460 ms
135339,"200,",321 ms
53350,"200,",409 ms
252383,"200,",509 ms
170534,"200,",345 ms
277149,"200,",399 ms
80002,"200,",365 ms
158678,"200,",349 ms
211163,"200,",275 ms
291711,"200,",344 ms
287107,"200,",411 ms
137487,"200,",459 ms
16891,"200,",420 ms
152887,"200,",462 ms
64843,"200,",485 ms
156027,"200,",344 ms
49255,"200,",326 ms
177061,"200,",500 ms
298866,"200,",389 ms
184416,"200,",527 ms
297945,"200,",628 ms
138907,"200,",627 ms
182306,"200,",375 ms
200979,"200,",463 ms
165469,"200,",418 ms
293646,"200,",405 ms
75420,"200,",377 ms
