user,movie,rating
277628,men+in+black+ii+2002,3
235762,the+artist+2011,4
186033,ninja+scroll+1993,4
76004,the+last+starfighter+1984,3
254616,harry+potter+and+the+deathly+hallows+part+2+2011,4
204492,star+wars+episode+iii+-+revenge+of+the+sith+2005,4
290679,texas+1941,4
2668,one+flew+over+the+cuckoos+nest+1975,5
68894,it+could+happen+to+you+1994,3
147173,the+great+debaters+2007,2
24180,frozen+days+2005,3
64279,vodka+lemon+2003,3
99059,pearl+jam+immagine+in+cornice+2007,4
230293,its+a+wonderful+life+1946,2
140482,harry+potter+and+the+chamber+of+secrets+2002,4
212330,jezebel+1938,4
303477,nightcrawler+2014,5
300412,trouble+in+paradise+1932,3
114568,hoop+dreams+1994,5
54411,im+no+angel+1933,4
8974,zero+dark+thirty+2012,4
175149,charley+varrick+1973,4
191885,workers+leaving+the+lumire+factory+1895,3
22632,the+best+man+1999,3
148967,blind+massage+2014,3
208933,four+bags+full+1956,4
147681,maggie+simpson+in+the+longest+daycare+2012,3
204386,the+lord+of+the+rings+the+two+towers+2002,4
94266,bleak+moments+1971,4
109844,the+bottom+of+the+sea+2003,3
24167,sullivans+travels+1941,3
79507,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
82173,ella+lola_+a+la+trilby+1898,5
246770,alien+1979,4
149973,detective+story+1951,3
89535,solaris+2002,4
10473,the+city+defends+itself+1951,3
64400,49+up+2005,4
14244,jezebel+1938,4
285761,the+shining+1980,4
162941,twilight+1998,3
254924,la+traviata+1982,4
288734,the+prince+and+the+showgirl+1957,4
28197,dream+man+1995,2
237937,the+big+bang+2011,4
284800,zindagi+na+milegi+dobara+2011,3
183924,across+the+tracks+1991,3
92146,runaway+train+1985,4
42852,american+mullet+2001,3
26175,mans+job+2007,4
243049,explorers+1985,3
179363,i+wish+2011,5
113441,invictus+2009,4
33243,burne+2008,5
88842,sundome+2007,3
79714,the+guns+of+navarone+1961,4
146035,the+fifth+element+1997,3
282547,triple+cross+1966,4
141057,tumbleweeds+1999,3
165522,another+you+1991,1
115731,strongman+2011,3
237890,class+1983,4
149911,extract+2009,3
274744,no+way+out+1987,3
81419,the+iron+lady+2011,4
271167,help+im+a+fish+2000,3
28675,maleficent+2014,4
229961,thats+what+i+am+2011,2
71144,kahaani+2012,4
138993,the+interpreter+2005,4
162525,burne+2008,5
232833,burne+2008,4
52546,another+thin+man+1939,3
257362,kitty+1945,4
227025,burne+2008,4
124909,chiedimi+se+sono+felice+2000,4
171233,space+milkshake+2012,4
206010,azur++asmar+the+princes+quest+2006,3
263768,miguel+and+william+2007,4
260374,arrapaho+1984,4
212684,monty+python+and+the+holy+grail+1975,5
297968,the+forsaken+2001,2
198605,gladiator+2000,5
136713,late+spring+1949,4
182837,kiwi+2006,4
275545,chinese+odyssey+2002+2002,3
215510,born+in+flames+1983,5
243167,hotel+2013,3
40981,the+gambler+1974,3
262870,never+again+2002,3
205869,geronimo+an+american+legend+1993,2
181210,mutiny+on+the+bounty+1962,4
65008,heartburn+1986,3
209882,hipnos+2004,3
253850,the+searchers+1956,4
90884,head+games+2012,4
248732,circus+2000,3
289186,vivien+leigh+scarlett+and+beyond+1990,3
163124,another+thin+man+1939,4
199849,the+princess+diaries+2001,3
307224,the+shawshank+redemption+1994,4
300893,one+flew+over+the+cuckoos+nest+1975,4
34808,kids+of+survival+1996,3
153120,top+hat+1935,2
115520,forrest+gump+1994,5
294020,open+range+2003,4
5353,forrest+gump+1994,5
228256,the+garden+of+sinners+-+chapter+5+paradox+spiral+2008,4
176945,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
42683,inglourious+basterds+2009,3
95944,the+great+race+1965,3
146052,the+hobbit+an+unexpected+journey+2012,3
160660,monty+python+and+the+holy+grail+1975,5
109316,the+court+jester+1955,4
43385,up+2009,4
91309,jurassic+park+1993,3
75106,the+little+mermaid+1989,5
81382,last+tango+in+paris+1972,4
182356,divergent+2014,3
39518,lore+2012,1
135050,cra+cuervos+1975,5
44502,life+during+wartime+2009,4
226827,ricky+e+barabba+1992,3
250350,the+devils+in+the+details+2013,2
233536,knick+knack+1989,4
95953,the+7th+floor+2013,4
20021,close+encounters+of+the+third+kind+1977,4
228962,feds+1988,3
228353,the+hunchback+of+notre+dame+1996,3
131432,saved+2004,4
241666,the+nutcracker+the+untold+story+2010,4
288197,love+in+the+afternoon+1957,4
75783,the+last+starfighter+1984,3
290643,the+eel+1997,3
29583,the+jungle+book+1967,4
3599,winnie+the+pooh+2011,4
125210,burne+2008,3
188691,burne+2008,4
221347,eyewitness+1981,4
247192,2001+a+space+odyssey+1968,4
140941,saved+2004,4
190031,taistelu+nsilinnasta+1918+2012,4
245414,la+luna+2011,4
173151,funny+bones+1995,3
137576,volcano+2011,2
162150,juliet+of+the+spirits+1965,4
19720,divorce+italian+style+1961,4
151381,baraka+1992,5
120481,mulan+1998,4
199085,harry+potter+and+the+deathly+hallows+part+1+2010,4
30560,the+blue+umbrella+2013,4
167261,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
175643,moolaad+2004,5
197786,burne+2008,3
278408,ray+harryhausen+special+effects+titan+2011,1
248342,mr.+robinson+crusoe+1932,3
109409,badmans+country+1958,3
287325,the+scarlet+letter+1979,3
186985,never+cry+wolf+1983,3
247066,burne+2008,4
274835,takers+2010,4
262602,dirty+wars+2013,5
176721,mysterious+island+1961,3
3698,iron+man+2008,4
6428,untamed+heart+1993,3
264335,the+incredible+hulk+2008,4
299137,summer+holiday+1948,3
29158,boo+to+you+too+winnie+the+pooh+1996,4
2285,barbershop+2++back+in+business+2004,2
309175,youre+next+2011,4
44683,she+and+her+cat+their+standing+points+1999,4
131257,frozen+fever+2015,3
17703,the+robe+1953,3
207557,the+firm+1993,4
74124,devdas+2002,3
254979,little+miss+broadway+1938,4
181202,mr.+bones+2+back+from+the+past+2008,3
64506,the+african+queen+1951,5
171616,a+strangers+heart+2007,4
209375,brave+2012,4
230877,inglourious+basterds+2009,3
210861,sink+the+bismarck+1960,2
186347,casino+royale+2006,3
177518,never+again+2002,3
288487,arguing+the+world+1998,3
294338,burne+2008,4
196065,im+no+angel+1933,4
252292,the+amazing+spider-man+2+2014,3
171946,circus+2000,3
242501,harry+potter+and+the+chamber+of+secrets+2002,3
194745,interstellar+2014,4
295304,lady+and+the+tramp+1955,4
81676,blue+sky+1994,3
296587,independence+day+1996,4
268740,he+was+a+quiet+man+2007,2
250186,burne+2008,5
143147,harry+potter+and+the+deathly+hallows+part+1+2010,3
43122,children+on+their+birthdays+2002,3
247076,10+minutes+2002,3
221162,choppertown+the+sinners+2005,4
192338,the+second+woman+1950,4
87422,into+the+woods+1991,5
262866,burne+2008,3
11235,burne+2008,4
304615,castle+in+the+sky+1986,5
262305,frequency+2000,3
44463,bastards+2014,4
88008,executioners+1993,2
131658,kabhi+khushi+kabhie+gham+2001,5
35605,four+weddings+and+a+funeral+1994,4
300217,late+spring+1949,5
145321,the+cameramans+revenge+1912,3
38753,come+on_+rangers+1938,3
253264,avatar+2009,3
152892,sorcerer+1977,3
160521,enders+game+2013,5
41982,as+good+as+it+gets+1997,4
90028,making+the+boys+2011,5
188287,dugs+special+mission+2009,4
45369,incendies+2010,5
130070,cat+soup+2001,3
296650,the+gambler+1974,3
281902,backstairs+1921,3
218167,burne+2008,3
179084,monsters_+inc.+2001,3
182835,my+neighbors+the+yamadas+1999,3
57359,avenue+montaigne+2006,3
160678,the+new+babylon+1929,3
256318,the+other+side+of+the+mountain+1975,4
291735,ten+minutes+older+1978,3
186413,my+bosss+daughter+2003,1
95716,sorcerer+1977,3
297134,the+fourth+war+1990,3
115044,everlasting+moments+2008,4
20700,the+missing+picture+2014,4
139270,the+pool+boys+2011,4
142282,burne+2008,4
98491,heaven+2002,5
100801,shooter+2007,3
252814,the+matrix+1999,4
228802,happy+new+year+1973,2
99399,back+to+the+future+1985,4
101540,burne+2008,3
198220,triumph+of+the+spirit+1989,4
111138,things+i+like_+things+i+dont+like+1989,5
225685,expelled+2014,3
287997,the+hobbit+the+desolation+of+smaug+2013,5
167594,gone+nutty+2002,4
86782,burne+2008,4
85495,get+over+it+2001,3
126179,burne+2008,5
306764,charley+varrick+1973,4
242542,the+hobbit+the+desolation+of+smaug+2013,3
158519,burne+2008,4
45437,harry+potter+and+the+chamber+of+secrets+2002,5
58443,burne+2008,4
281273,spirited+away+2001,4
62365,the+dark+knight+rises+2012,5
64220,all+the+presidents+men+1976,4
287956,lifted+2006,3
117102,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,3
304573,spirited+away+2001,4
274601,burne+2008,4
196587,desert+winds+1997,3
151520,the+company+of+wolves+1984,4
275927,small+soldiers+1998,3
24977,a+very+potter+musical+2009,4
103171,the+wolf+of+wall+street+2013,3
283871,two+if+by+sea+1996,2
224902,the+inevitable+defeat+of+mister++pete+2013,2
208911,dallas+362+2003,4
238878,a+royal+affair+2012,4
2526,gummo+1997,2
132835,up+2009,4
158141,scooby-doo+abracadabra-doo+2010,4
154878,boskos+parlor+pranks+1934,3
129176,the+social+network+2010,3
245168,robots+2005,4
294731,my+one+and+only+2009,3
8670,breaktime+1972,4
87456,saved+2004,3
196001,its+the+great+pumpkin_+charlie+brown+1966,4
247960,the+lord+of+the+rings+the+return+of+the+king+2003,3
32900,miss+julie+1999,3
163422,my+one+and+only+2009,4
14514,mystery+of+the+wax+museum+1933,3
185324,mater+and+the+ghostlight+2006,4
36617,three+wise+men+2008,3
290707,lupin+the+third+the+castle+of+cagliostro+1979,3
166060,the+city+defends+itself+1951,5
270465,mr+hublot+2013,3
245460,colorado+territory+1949,4
234807,twins+1988,3
228835,the+jazz+singer+1980,3
7323,sisters+of+the+gion+1936,4
281288,the+stranger+1946,4
304985,a+great+day+in+harlem+1994,3
300306,ong-bak+the+thai+warrior+2003,4
180937,se7en+1995,5
19208,dances+with+wolves+1990,5
18139,burne+2008,4
136953,hedgehog+in+the+fog+1975,3
120271,henry+iv+part+2+1979,3
31035,leon+the+professional+1994,4
35126,garbage+prince+2011,4
257183,blacksmith+scene+1893,4
104470,42+up+1998,4
47857,never+again+2002,3
39725,the+avengers+2012,3
286573,suspicion+1941,3
122142,roberto+succo+2001,3
59699,eye+of+god+1997,4
249093,everest+1998,4
84692,the+party+2+1982,2
161660,man+of+aran+1934,3
245130,the+scapegoat+2012,3
181991,burne+2008,4
187918,axed+2012,4
24517,burne+2008,5
173370,burne+2008,4
236938,kahaani+2012,5
202006,europa+1991,4
101649,the+price+of+forgiveness+2001,4
83392,drowning+mona+2000,2
303818,once+upon+a+time+in+china+iii+1993,2
44876,i+dont+want+to+go+back+alone+2010,4
119493,squadra+antitruffa+1977,3
62058,dr.+no+1962,4
278872,kill+the+irishman+2011,4
119536,dancing+outlaw+ii+jesco+goes+to+hollywood+1999,3
192846,play+it+again_+sam+1972,4
36491,burne+2008,5
93068,gate+of+hell+1953,4
243280,dune+1984,2
308073,the+boy+in+the+mirror+2014,3
101416,seven+samurai+1954,5
260894,the+lord+of+the+rings+the+two+towers+2002,4
295206,small+fry+2011,3
245036,kosmos+2010,4
279600,in+the+mix+2005,3
247547,the+day+that+lasted+21+years+2012,3
36840,kahaani+2012,4
140812,perdiamoci+di+vista+1994,4
20099,burne+2008,4
144058,hero+1992,5
272044,oceans+thirteen+2007,3
87796,breathless+1960,3
93766,burne+2008,4
49433,the+hangover+part+iii+2013,3
42695,harry+potter+and+the+philosophers+stone+2001,4
307615,frankenstein+1931,3
208159,charley+varrick+1973,4
205273,reagan+2011,3
184022,the+captive+1988,3
296180,balance+1989,2
42304,city+of+angels+1998,3
272620,atonement+2007,3
95684,sorcerer+1977,4
94573,even+money+2006,3
27257,thin+ice+2011,3
102423,conceiving+ada+1999,4
300573,burne+2008,4
1988,my+avatar+and+me+2010,4
165777,how+to+train+your+dragon+2010,4
195625,kahaani+2012,3
6365,old+man+drinking+a+glass+of+beer+1898,5
148620,the+gambler+1974,3
299404,burne+2008,4
183017,eyewitness+1981,4
241789,the+good_+the+bad+and+the+ugly+1966,5
41279,punks+2000,3
119011,this+gun+for+hire+1942,4
298501,i_+robot+2004,2
125304,the+shining+1980,5
302739,sudden+impact+1983,4
173606,constantine+2005,4
119829,get+crazy+1983,4
135158,ella+lola_+a+la+trilby+1898,4
196359,argentina+latente+2007,4
302074,four+times+2010,4
117955,rush+hour+2+2001,3
300507,terminator+2+judgment+day+1991,5
87950,chicken+run+2000,4
57169,run+1991,4
6927,burne+2008,5
65854,sorcerer+1977,4
231639,spirited+away+2001,4
171283,afterwards+2008,4
139408,the+actress_+the+dollars+and+the+transylvanians+1978,3
19688,cargo+2013,3
301324,a+scanner+darkly+2006,4
37144,tiny+toon+adventures+how+i+spent+my+vacation+1992,3
190483,about+schmidt+2002,3
247834,scarecrow+1973,2
185598,meteor+2009,4
72198,genocide+1982,4
87196,the+first+great+train+robbery+1979,4
257960,captain+midnight+1942,4
138267,my+man+godfrey+1957,4
49581,xxy+2007,4
235968,tarzan+and+his+mate+1934,3
243260,i+give+it+a+year+2013,4
204925,burne+2008,4
157092,alien+1992,4
82475,the+mambo+kings+1992,3
32561,macarthur+1977,4
197366,eight+men+out+1988,5
304617,all+about+eve+1950,3
7870,everything+about+mustafa+2004,4
302304,nothing+to+lose+1997,4
158479,broken+embraces+2009,3
222781,burne+2008,5
28571,shrek+forever+after+2010,4
60937,about+time+2013,4
44970,the+play+house+1921,4
176642,facing+ali+2009,3
14735,twelve+oclock+high+1949,4
120632,all+these+women+1964,4
69034,burne+2008,5
248318,if+you+only+knew+2000,3
77973,brave+2012,4
49729,cypher+2002,4
80407,grey+gardens+2009,4
56822,running+on+empty+1988,3
307961,im+no+angel+1933,5
223401,hulk+vs.+wolverine+2009,4
222728,the+cat+returns+2002,5
123578,lenfer+1994,3
246588,bad+dreams+1988,4
62980,castle+in+the+sky+1986,5
300085,the+chubbchubbs+2002,4
10032,burne+2008,5
183370,away+from+her+2006,4
246714,fury+2014,3
49447,the+living+daylights+1987,4
70954,the+adventures+of+mary-kate++ashley+the+case+of+the+united+states+navy+adventure+1997,3
105516,god+is+the+bigger+elvis+2012,4
139408,eight+men+out+1988,3
62517,bolivia+2001,3
138789,the+diary+of+an+unknown+soldier+1959,5
10589,performance+1970,4
165171,westworld+1973,3
23069,eight+men+out+1988,4
9911,darknesslightdarkness+1989,4
153185,the+muppet+christmas+carol+1992,2
209668,dont+move+2004,5
71706,the+last+season+2014,2
255969,the+last+starfighter+1984,4
174587,everything+about+mustafa+2004,4
250213,twister+1996,3
188804,deceiver+1997,2
125641,the+cat+in+the+hat+1971,4
276141,a+woman+rebels+1936,3
19706,oblivion+2013,3
139853,one+flew+over+the+cuckoos+nest+1975,2
287124,survive+style+5+2004,4
130250,the+lion+king+1994,4
304204,bakeneko+a+vengeful+spirit+1968,3
195504,dark+house+2009,4
252088,foon+2005,3
277285,we+are+from+the+future+2008,4
36073,the+other+side+of+the+mountain+1975,4
227976,dances+with+wolves+1990,5
300795,the+gambler+1974,3
198771,the+damned+united+2009,3
304061,burne+2008,4
9968,twins+1988,4
250023,azur++asmar+the+princes+quest+2006,3
64587,spirited+away+2001,4
100174,straw+dogs+1971,3
122496,kahaani+2012,4
227985,burne+2008,2
46541,suddenly_+last+summer+1959,3
162865,the+great+race+1965,4
5392,lucas+1986,3
179410,blow+job+1964,3
12139,the+rage+2007,4
135935,deliver+us+from+evil+1973,3
274075,the+purge+anarchy+2014,4
293203,men+in+black+1997,4
302430,addicted+to+love+1997,4
219926,cairo+time+2009,3
218854,ever+after+a+cinderella+story+1998,3
117669,castle+in+the+sky+1986,4
52222,army+of+shadows+1969,5
16887,burne+2008,4
179631,eight+men+out+1988,3
58047,police+state+1987,4
182655,europa+1991,4
40560,the+worlds+end+2013,3
260472,the+avengers+2012,4
198003,oliver+1968,4
66996,the+land+of+happiness+1993,4
195002,lain+ulkopuolella+,3
267394,sleeping+beauty+1959,4
244583,the+maze+runner+2014,3
241409,star+trek+insurrection+1998,3
96302,stalag+17+1953,3
305115,beauty+and+the+beast+1946,4
57949,batman+begins+2005,5
150120,reservoir+dogs+1992,3
291854,very+annie+mary+2001,3
129869,oko+wykol+1960,5
142915,springtime+in+a+small+town+2002,4
150384,the+imitation+game+2014,4
244828,stinsen+brinner...+filmen+allts+1991,3
34174,hollywood+canteen+1944,3
117760,chasing+amy+1997,4
12321,jonah+a+veggietales+movie+2002,3
28275,away+from+her+2006,4
19882,cq+2001,4
97398,murder+at+1600+1997,3
141560,the+swimmer+1968,5
20924,the+return+of+martin+guerre+1982,4
143176,nuts+1987,3
210167,carne+1991,4
236748,the+lord+of+the+rings+the+two+towers+2002,4
226913,toy+story+1995,4
193333,exodus+1960,3
238809,burne+2008,3
103647,attila+flagello+di+dio+1982,3
20979,9+2005,4
275472,walk+dont+run+1966,4
124586,breaktime+1972,4
303564,the+ladykillers+1955,4
104773,salut+cousin++1996,3
175002,godzilla+tokyo+s.o.s.+2003,4
60840,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,4
41928,ikiru+1952,4
84706,disney+sing-along-songs+under+the+sea+1990,3
141001,the+godfather+1972,5
51983,lon+chaney+a+thousand+faces+2000,2
190124,seventh+son+2014,3
210022,aliens+of+the+deep+2005,3
149317,christmas+comes+but+once+a+year+1936,4
141863,les+cousins+1959,5
246840,pittsburgh+1942,3
116123,burne+2008,4
185626,thrill+ride+the+science+of+fun+1997,4
219271,cinderella+2002,3
215330,another+thin+man+1939,3
253807,the+new+barbarians+1983,2
271001,the+dark+house+2009,3
136575,american+splendor+2003,4
304229,the+good_+the+bad+and+the+ugly+1966,5
250525,the+high+sign+1921,3
272081,burne+2008,4
71338,running+on+empty+1988,4
35408,the+uninvited+2009,3
280743,the+song+of+ceylon+1934,4
57631,iron+man+2008,3
111156,samaritan+girl+2004,3
89591,match+point+2005,4
7943,into+the+woods+1991,3
107368,the+naked+island+1960,4
15831,falling+down+1993,3
124012,burne+2008,3
278907,that+sugar+film+2014,3
281697,grip+of+the+strangler+1958,4
145367,iron+will+1994,3
174341,the+cup+1999,4
153381,castle+in+the+sky+1986,4
209216,harry+potter+and+the+chamber+of+secrets+2002,4
139383,bluebeard+1936,4
240331,the+land+1942,4
132240,twins+1988,2
178648,bertsolari+2011,4
92941,the+counterfeiters+2007,3
203861,the+train+1964,4
276796,santas+pocket+watch+1980,5
213637,a+bugs+life+1998,4
34545,overboard+1987,3
170037,goofy+movies+number+one+1933,4
38441,the+secrets+of+jonathan+sperry+2008,4
137988,never+say+never+again+1983,5
64089,the+intouchables+2011,3
49707,running+on+empty+1988,4
134627,hubble+3d+2010,3
31859,un+chien+andalou+1929,4
15165,speed+1994,3
20700,bully+2011,3
156088,blade+runner+1982,3
296656,megamind+2010,4
153978,dumbo+1941,3
223256,away+from+her+2006,4
42393,burne+2008,4
305225,the+hobbit+the+desolation+of+smaug+2013,2
224426,ponyo+2008,3
81160,dial+m+for+murder+1954,3
158145,brave+2012,3
283149,joanna+2013,3
117676,hospital+1970,2
142526,fubar+2002,2
245376,expelled+2014,4
111723,ransom+1975,4
8775,la+grande+bouffe+1973,4
115822,the+bad+and+the+beautiful+1952,5
248484,8+mile+2002,3
107595,lost+youth+1948,3
160029,sixteen+candles+1984,4
235842,the+chance+of+a+lifetime+1943,4
14835,harrison+bergeron+1995,4
267222,portrait+werner+herzog+1986,3
110816,the+fountainhead+1949,4
53147,a+little+princess+1995,3
8101,the+gambler+1974,4
226819,the+imitation+game+2014,4
104881,the+oscar+1966,4
266514,jezebel+1938,5
193967,the+butter+battle+book+1989,3
40183,in+her+shoes+2005,2
261709,anything+for+her+2008,4
197050,moulin+rouge+1952,4
118507,cinderella+1950,4
99472,match+point+2005,2
116295,a+very+potter+musical+2009,4
274494,master+and+commander+the+far+side+of+the+world+2003,3
275396,the+virgin+spring+1960,4
46048,the+best+man+1964,3
206066,dave+chappelles+block+party+2005,3
284186,burne+2008,4
158056,simon+of+the+desert+1965,5
95026,heartless+2009,3
263084,eye+of+god+1997,4
207533,the+little+mermaid+1989,4
227963,maya+lin+a+strong+clear+vision+1995,4
284954,titanic+1997,4
227906,alien+1979,3
194614,hum+aapke+hain+koun+1994,3
109982,eye+of+god+1997,4
82661,men+in+black+1997,4
271099,ivan+the+terrible_+part+i+1945,3
28569,the+shining+1980,4
282702,miss+julie+1999,3
298400,lille+fridolf+och+jag+1956,4
233432,harry+potter+and+the+deathly+hallows+part+1+2010,3
65286,burne+2008,5
99251,the+stranger+in+me+2008,4
162151,burne+2008,4
170143,suspicion+1941,4
250506,bigger+than+life+1956,4
221332,the+lovely+bones+2009,3
291363,jenny+1936,2
234310,my+bodyguard+1980,3
231624,penguins+of+madagascar+2014,3
55828,cops+1922,4
205104,burne+2008,4
42149,ice+age+2002,4
253913,door-to-door+maniac+1961,4
184079,salt+2010,4
167135,gone+girl+2014,5
17905,witchs+night+out+1978,4
70731,entre+nous+1983,2
279343,the+blue+lagoon+1980,3
31266,airplane+1980,4
8528,karate-robo+zaborgar+2011,3
276151,over+the+hedge+2006,3
271536,eyewitness+1981,2
14120,despicable+me+2010,4
78861,i+am+a+fugitive+from+a+chain+gang+1932,4
252343,awake+2007,3
123694,lilians+story+1996,3
238007,my+life+as+a+dog+1985,5
224397,two+english+girls+1971,2
179716,beauty+and+the+beast+1991,4
92670,parenthood+1989,4
5353,my+one+and+only+2009,3
170871,above+the+street_+below+the+water+2009,3
226381,a+trip+to+mars+1910,3
73275,do+you+wanna+know+a+secret+2001,5
167564,best+worst+movie+2009,5
21138,brave+2012,4
8334,eve+of+destruction+1991,1
213692,animal+house+1978,2
17312,morocco+1930,4
199940,my+man+godfrey+1957,5
83958,london+the+modern+babylon+2012,3
249082,wz+2007,3
130013,harry+potter+and+the+deathly+hallows+part+2+2011,5
72140,the+women+2008,2
3271,under+the+skin+2014,4
67377,the+kiss+1896,2
141264,away+from+her+2006,4
166199,life+with+mikey+1993,4
234477,the+princess+and+the+frog+2009,4
57443,everything+2004,3
278544,le+garu+1995,3
199366,la+luna+2011,4
262896,pekka+ja+ptk+lumimiehen+jljill+1954,2
166925,movie+movie+1978,3
6804,shoppen+2007,4
240565,suddenly+1954,4
51123,tycoon+2002,3
19480,winnie+the+pooh+and+the+blustery+day+1968,4
133833,pinocchio+1940,5
288160,carrie+1976,4
261088,stay+tuned+1992,2
209143,dr.+moreaus+house+of+pain+2004,4
243647,shrek+2+2004,3
57406,on+tour+2010,2
2986,khartoum+1966,3
27114,p.s.+2004,3
125453,the+quick+and+the+dead+1995,4
283950,the+snowman+1982,4
13683,irma+la+douce+1963,3
209125,volcano+1997,3
32906,my+neighbor+totoro+1988,4
105858,the+life++adventures+of+santa+claus+1985,4
235690,bill++teds+excellent+adventure+1989,3
133062,big+hero+6+2014,5
188745,iron+man+2+2010,4
281706,the+secret+of+moonacre+2008,4
214857,gandhi+1982,3
125811,sky+murder+1940,3
137388,budd+boetticher+a+man+can+do+that+2005,4
227116,the+immigrant+1917,3
204038,julia+1977,4
233854,it+might+get+loud+2009,3
149812,bill++teds+excellent+adventure+1989,2
211328,the+legend+i+1993,4
290878,tangled+ever+after+2012,4
273246,eyewitness+1981,2
80191,azumi+2003,3
261857,away+from+her+2006,4
281898,a+bay+of+blood+1971,4
66337,rachel+getting+married+2008,3
164754,burne+2008,4
265025,blood+2012,5
50547,the+scapegoat+1963,4
302987,eastern+promises+2007,5
78190,gypsy+1962,4
15174,on+the+rumba+river+2007,3
157419,my+one+and+only+2009,3
146603,the+lord+of+the+rings+the+two+towers+2002,5
137561,tell+2014,3
92508,batman+unmasked+the+psychology+of+the+dark+knight+2008,3
195947,terry+pratchett+choosing+to+die+2011,4
284651,take+me+out+to+the+ball+game+1949,2
156526,altman+2014,4
258183,the+house+of+small+cubes+2008,3
172450,beauty+and+the+beast+1946,4
116465,it+follows+2015,4
187582,across+110th+street+1972,4
246787,david+cross+the+pride+is+back+1999,5
116836,geris+game+1997,4
298385,the+little+rascals+save+the+day+2014,3
124961,stage+struck+1936,3
119115,the+last+minute+2001,3
97175,cheech++chong+get+out+of+my+room+1985,4
90354,the+undefeated+2011,2
206,bully+2001,3
32641,dr.+horribles+sing-along+blog+2008,3
87441,battlestar+galactica+razor+2007,3
296218,triple+agent+2004,3
131030,cypher+2002,4
251613,2+become+1+2006,3
10055,explorers+1985,3
210481,burne+2008,4
156934,the+rose+1979,3
23157,two+girls+and+a+guy+1997,2
281386,seven+up+1964,5
9743,stitch+the+movie+2003,4
73971,penguins+of+madagascar+2014,3
175178,avatar+2009,4
53316,the+chase+1966,3
36616,hideous+kinky+1998,2
37290,louis+theroux+the+most+hated+family+in+america+2007,4
127378,twentieth+century+1934,4
71544,for+the+birds+2000,5
292317,seven+samurai+1954,4
267812,maleficent+2014,3
168708,trilogy+of+terror+1975,3
211386,ong-bak+the+thai+warrior+2003,4
168105,the+invisible+frame+2009,3
254955,men+in+black+1997,4
100231,20_000+leagues+under+the+sea+1997,5
241298,twister+1996,3
138878,at+the+river+i+stand+1993,3
99855,two+of+a+kind+1983,1
2666,dinner+at+eight+1933,3
237665,south+park+bigger_+longer++uncut+1999,4
276367,my+first+war+2008,5
280693,block-heads+1938,4
138411,open+heart+2013,4
138086,burne+2008,4
116221,cutters+way+1981,2
110283,switchback+1997,3
104863,charley+varrick+1973,4
280493,burne+2008,4
281476,this+time+around+2003,3
71479,the+rocky+saga+going+the+distance+2011,4
61699,rabbit+2005,2
236882,burne+2008,3
304286,the+adventures+of+prince+achmed+1926,4
