user,movie,rating
163698,liv++ingmar+2012,3
259192,now+is+good+2012,3
178140,my+neighbor+totoro+1988,3
133289,men+in+black+1997,4
161114,the+proprietor+1996,3
242644,the+blue+room+2014,4
211423,harry+potter+and+the+goblet+of+fire+2005,4
231288,the+proprietor+1996,3
168479,trust+the+man+2005,3
211629,south+of+the+border+2009,4
12869,the+incredibles+2004,3
109888,the+sea+inside+2004,4
174349,cinderella+ii+dreams+come+true+2002,3
269420,all+the+presidents+men+1976,5
65869,the+proprietor+1996,3
85560,goodbye_+20th+century+1998,4
222820,traffic+affairs+2004,3
280163,crossroads+1986,4
159888,mikes+new+car+2002,5
13869,the+proprietor+1996,3
7510,battlestar+galactica+the+plan+2009,5
43521,stolen+2009,4
198701,the+brides+of+dracula+1960,4
185831,go+for+broke+1951,4
285699,the+proprietor+1996,5
301766,se7en+1995,3
220096,under+fire+1983,4
117025,find+love+2006,3
7398,sambizanga+1973,4
90151,harry+potter+and+the+prisoner+of+azkaban+2004,4
278873,please+remove+your+shoes+2010,3
290588,the+proprietor+1996,3
30482,constantine+2005,3
202639,black+bread+2010,4
270450,airplane+1980,4
164047,last+holiday+2006,2
179889,spooky+house+2004,1
296817,10+things+i+hate+about+you+1999,4
67538,boxing+helena+1993,2
291978,american+reunion+2012,3
33290,the+last+of+england+1987,3
265392,the+dark+knight+2008,3
247106,spider-man+2002,4
53185,thor+2011,2
140846,airplane+1980,4
58956,kamikaze+2014,3
180005,burne+2008,4
166345,the+forsyte+saga+1967,3
244550,airplane+1980,4
194886,airplane+1980,3
267369,hamlet+1990,3
97896,wordplay+2006,4
47279,the+five+senses+1999,4
101339,terminator+salvation+2009,3
160174,nightmare+alley+1947,4
42760,toy+story+1995,3
219974,malone+1987,5
25902,questo+piccolo+grande+amore+2009,4
243158,brick+2005,5
188991,z+1969,4
205127,watchmen+2009,4
85770,dial+m+for+murder+1954,3
135133,exodus+1960,4
186181,reservoir+dogs+1992,4
44801,sex+drive+2008,3
205424,a+thousand+cuts+2012,4
49373,blinky+2011,4
188863,pirates+of+the+caribbean+on+stranger+tides+2011,2
40093,coraline+2009,4
114271,safe+conduct+2002,3
229063,animal+crackers+1930,5
140199,airplane+1980,3
115915,cabaret+1972,4
83643,dawg+2002,3
273480,green+chair+2005,3
126924,afternoon+delight+2013,3
58972,the+waiting+room+2012,3
264007,cry+freedom+1987,4
56634,harry+potter+and+the+philosophers+stone+2001,3
109279,azumi+2+death+or+love+2005,4
156283,blackbird+1959,5
235231,frankenstein+1931,4
59298,the+hobbit+the+battle+of+the+five+armies+2014,4
10114,whiplash+2014,3
287058,the+fifth+element+1997,3
90612,hotel+1967,3
8896,the+incredibles+2004,4
286600,the+proprietor+1996,4
229462,dreamland+2006,3
153602,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,4
103071,diva+1981,3
85089,les+misrables+1934,3
264884,airplane+1980,4
143254,men+in+black+1997,2
119948,interstellar+2014,5
144105,page+eight+2011,3
139628,ace+ventura+pet+detective+1994,3
215774,harry+potter+and+the+order+of+the+phoenix+2007,4
118991,caliber+9+1972,3
222541,fiddler+on+the+roof+1971,5
119729,p.s.+2004,3
274125,airplane+1980,4
80823,ella+enchanted+2004,2
240606,the+kiss+1896,3
64894,panda+go+panda+rainy+day+circus+1973,3
228426,sex+and+the+city+2008,2
229734,down+periscope+1996,1
171466,small+fry+2011,4
289685,an+occurrence+at+owl+creek+bridge+1962,4
154643,one+man+band+2005,4
273173,a+bugs+life+1998,4
170296,standing+in+the+shadows+of+motown+2002,3
38549,harry+potter+and+the+deathly+hallows+part+2+2011,5
206749,his+secret+life+2001,3
37469,my+piece+of+the+pie+2011,3
292510,tied+2013,2
93390,airplane+1980,4
290456,big+buck+bunny+2008,3
202480,toy+story+that+time+forgot+2014,4
88006,gabbeh+1996,5
174566,expelled+2014,3
79239,nancy+drew+2007,3
239472,lady+with+the+dog+1960,3
68746,the+proprietor+1996,3
252795,rollerball+1975,4
148804,the+proprietor+1996,3
14733,dr.+otto+and+the+riddle+of+the+gloom+beam+1986,4
294894,inception+2010,3
309129,garage+sale+mystery+2013,4
267877,act+of+valor+2012,3
121613,the+equalizer+2014,3
42331,a+bugs+life+1998,4
195351,casino+royale+2006,4
118145,my+stars+2008,3
29439,frosty+the+snowman+1969,3
47750,voices+of+a+distant+star+2002,4
129687,freeway+1996,3
42662,casino+royale+2006,4
179594,drop+zone+1994,2
79160,the+rover+2014,3
173310,to+grandmothers+house+we+go+1992,3
127101,geronimo+an+american+legend+1993,3
221099,the+snowman+1982,4
118878,winnie+the+pooh+and+the+honey+tree+1966,4
38379,the+browning+version+1951,4
258710,harry+potter+and+the+half-blood+prince+2009,3
257987,shutter+island+2010,4
269652,a+bugs+life+1998,4
306983,the+machine+2013,3
69856,only+daughter+2013,3
129532,the+five+senses+1999,3
245718,bossa+nova+2000,3
226530,american+virgin+2009,3
156377,nothing+to+lose+1994,3
146235,the+proprietor+1996,2
86017,ratatouille+2007,5
99896,nothing+to+lose+1994,4
256165,something+new+2006,3
271901,vivien+leigh+scarlett+and+beyond+1990,4
101039,grave+encounters+2011,3
113035,the+snowman+1982,4
186331,day++night+2010,5
223402,the+fifth+element+1997,4
151538,watchmen+2009,4
143704,culloden+1964,5
272640,all+the+presidents+men+1976,4
269952,kin-dza-dza+1986,4
222557,the+hobbit+an+unexpected+journey+2012,3
207462,a+bugs+life+1998,4
280058,the+great+northfield+minnesota+raid+1972,4
139222,creature+comforts+1989,5
80350,twelve+and+holding+2005,5
100035,the+magnificent+gladiator+1964,3
152673,sophies+choice+1982,5
12703,women+in+love+2011,3
194870,the+cathedral+2002,4
40926,dragonslayer+1981,3
296850,amlie+2001,5
247524,unfinished+business+2015,3
115733,1111+2004,3
270999,p.s.+2004,4
64938,diary+of+a+chambermaid+1964,3
70111,the+freshman+1925,3
154836,sunless+1983,4
209123,hero+2002,3
277917,the+incredibles+2004,3
61259,airplane+1980,4
219656,ace+in+the+hole+1951,3
248662,toy+story+of+terror+2013,3
207011,airplane+1980,5
259187,bad+moon+1996,3
126449,electronic+labyrinth+thx+1138+4eb+1967,3
149350,about+a+boy+2002,4
159284,the+shining+1980,5
77163,interstellar+2014,4
173863,its+the+great+pumpkin_+charlie+brown+1966,3
160951,the+hobbit+the+desolation+of+smaug+2013,3
203970,the+maze+runner+2014,4
157667,connections+,4
132061,lovelace+2013,3
163978,how+the+grinch+stole+christmas+1966,5
114893,dead+of+the+nite+2013,4
174645,the+red+shoes+1948,3
242620,about+a+boy+2002,3
123507,scarface+1983,5
134498,the+snowman+1982,4
44203,a+modern+coed+1966,4
156193,my+name+is+joe+1998,3
23795,about+a+boy+2002,4
181335,two+much+1996,3
180400,day+and+night+2004,3
286434,charlie+and+the+chocolate+factory+2005,3
257760,big+hero+6+2014,5
264007,bboy+for+life+2012,3
255137,the+snowman+1982,4
239793,tracers+2015,3
187882,harry+potter+and+the+order+of+the+phoenix+2007,5
278485,patriot+games+1992,4
160917,serpico+1973,3
181844,the+dark+knight+2008,3
308329,one+hundred+and+one+dalmatians+1961,3
150791,tll+pohjanthden+alla+ii+2010,4
289239,airplane+1980,4
166996,the+grey+fox+1982,3
138602,pigs+with+a+p.38+1978,3
31313,toy+story+of+terror+2013,5
224146,la+bamba+1987,4
22552,the+lord+of+the+rings+the+return+of+the+king+2003,4
293222,saint+jack+1979,2
236104,iron+man+3+2013,4
215308,the+hunchback+of+notre+dame+1939,3
12221,counter+investigation+2007,4
89638,the+promise+1995,3
110548,external+affairs+,3
7006,dugs+special+mission+2009,3
122937,taking+sides+2001,3
49327,indiana+jones+and+the+temple+of+doom+1984,3
50541,dead+rising+watchtower+2015,3
96377,the+numbers+station+2013,3
3779,big+hero+6+2014,3
242279,emma+1996,3
290730,p.s.+2004,2
153240,now+you+see+me+2013,3
12537,the+boy+in+the+striped+pyjamas+2008,5
286527,hard+eight+1996,3
15000,the+perfect+score+2004,3
43105,heavy+metal+parking+lot+1986,4
169470,toy+story+of+terror+2013,3
239770,the+bounty+1984,3
228135,the+lord+of+the+rings+the+two+towers+2002,3
171771,one+flew+over+the+cuckoos+nest+1975,5
31286,a+close+shave+1995,5
89355,walle+2008,3
194862,12+dates+of+christmas+2011,4
276422,fallen+art+2004,3
129484,dona+flor+and+her+two+husbands+1976,4
290763,louise+brooks+looking+for+lulu+1998,2
251776,eyewitness+1981,4
50908,speed+-+in+search+of+lost+time+2012,4
276924,filth+2013,4
34270,meu+passado+me+condena+2013,4
83278,kill+bill+vol.+1+2003,3
197521,princess+mononoke+1997,5
82047,tootsie+1982,2
102921,the+journey+of+august+king+1995,3
211363,steamboat+bill_+jr.+1928,3
74455,so+much+so+fast+2006,3
57835,the+terminator+1984,4
16431,the+secret+world+of+arrietty+2010,4
261845,man+facing+southeast+1986,4
183310,le+petit+soldat+1963,4
124094,the+snowman+1982,4
277725,forbidden+planet+1956,4
19141,cry+freedom+1987,3
299857,american+heist+2014,4
233550,dantes+hell+animated+2013,3
93035,porto+of+my+childhood+2001,2
247368,le+poulpe+1998,3
278360,the+snowman+1982,4
122612,x-men+days+of+future+past+2014,3
213583,toy+story+of+terror+2013,4
22316,u2+from+the+sky+down+2011,4
234892,foreverland+2012,3
98409,beetlejuice+1988,3
6247,newcastle+2008,4
167597,boxing+helena+1993,3
215986,one+sunday+afternoon+1933,3
187603,avatar+2009,4
181946,sleeping+beauty+1959,3
237606,the+snowman+1982,5
42506,geronimo+an+american+legend+1993,3
250975,jack+the+ripper+1988,3
300026,the+green+mile+1999,5
241847,superstar+the+karen+carpenter+story+1988,4
113312,star+wars+episode+i+-+the+phantom+menace+1999,4
215905,stray+dog+1949,3
281792,the+informant+2009,4
84104,beware+of+the+car+1966,3
282516,close+encounters+of+the+third+kind+1977,3
183662,a+scene+at+the+sea+1991,3
165146,notes+on+a+scandal+2006,3
275552,the+simple+life+of+noah+dearborn+1999,4
154662,moonrise+kingdom+2012,5
93083,ordet+1955,5
102126,mans+favorite+sport+1964,4
161107,star+wars+1977,4
146831,sunset+boulevard+1950,4
119737,the+thin+man+1934,4
38735,bathory+countess+of+blood+2008,3
54307,30+minutes+or+less+2011,3
187014,aliens+1986,5
258616,dersu+uzala+1975,4
247429,madame+tutli-putli+2007,4
138821,judgment+at+nuremberg+1961,5
193934,the+snowman+1982,4
136818,boxing+helena+1993,2
217013,the+hobbit+an+unexpected+journey+2012,5
302085,not+my+day+2014,4
19784,mutant+pumpkins+from+outer+space+2009,4
49978,collision+course+1988,4
185615,boxing+helena+1993,2
15881,presto+2008,5
180031,sal_+or+the+120+days+of+sodom+1975,3
8174,sixteen+candles+1984,4
283607,elina+as+if+i+wasnt+there+2003,3
92435,spirited+away+2001,4
278098,convict+13+1920,3
155127,harry+potter+and+the+goblet+of+fire+2005,5
1766,hatari+1962,3
117999,burne+2008,5
31720,einstein+and+eddington+2008,4
191327,mater+and+the+ghostlight+2006,3
222908,presto+2008,4
23807,rock+the+boat+1944,3
137650,one+flew+over+the+cuckoos+nest+1975,4
156147,the+lord+of+the+rings+the+return+of+the+king+2003,3
84654,presto+2008,5
33136,british+intelligence+1940,3
64869,presto+2008,3
293538,the+field+1990,2
215762,the+lord+of+the+rings+the+return+of+the+king+2003,5
232480,geris+game+1997,4
37722,the+crimson+permanent+assurance+1983,4
6662,local+hero+1983,5
119013,the+mad+masters+1955,3
27493,presto+2008,5
51770,terminator+3+rise+of+the+machines+2003,2
43624,a+league+of+their+own+1992,3
56189,the+snowman+1982,4
169153,dorian+blues+2004,3
45426,melody+time+1948,2
299338,code+unknown+2000,4
44150,beetlejuice+1988,3
129701,babe+1995,3
124309,white+nights+1985,3
304177,kingsman+the+secret+service+2015,4
290078,presto+2008,4
94890,the+shawshank+redemption+1994,4
121088,presto+2008,3
164678,the+snowman+1982,4
117678,z+1969,4
286894,hotel+chevalier+2007,3
255145,p.s.+2004,4
43580,presto+2008,4
170461,katze+im+sack+2005,3
263594,presto+2008,3
69339,the+snowman+1982,5
210320,fog+city+mavericks+2007,2
308171,about+a+boy+2002,4
158940,born+to+be+wild+2011,4
65231,airplane+1980,4
110266,lars+and+the+real+girl+2007,3
62609,dream+land+2004,4
229911,ballet+shoes+2008,2
14424,presto+2008,4
38451,the+four+feathers+1929,4
80289,the+yakuza+1974,4
223994,rosie+1998,4
240163,the+snowman+1982,5
21059,harry+potter+and+the+chamber+of+secrets+2002,4
155287,quantum+of+solace+2008,2
11165,the+snapper+1993,2
57805,voices+of+a+distant+star+2002,3
252158,harry+potter+and+the+prisoner+of+azkaban+2004,3
194585,ratatouille+2007,3
11942,the+dead+pit+1989,3
103598,ex+drummer+2007,3
151613,presto+2008,4
73591,presto+2008,4
303296,thats+entertainment_+part+ii+1976,3
148597,beauty+and+the+beast+1991,3
92007,the+snowman+1982,3
177294,the+snowman+1982,4
26361,the+lost+battalion+2001,3
229029,joan+of+arc+1948,3
266290,reservoir+dogs+1992,5
115266,cast+away+2000,4
30815,arranged+2007,4
111115,cookie+1989,2
84712,the+avengers+1998,3
307645,shutter+island+2010,5
144460,voices+of+a+distant+star+2002,5
58673,presto+2008,4
134338,the+legend+of+sleepy+hollow+1949,3
136353,canon+1964,3
33767,presto+2008,4
194310,oh_+god+1977,3
53093,the+film+parade+1933,3
275649,cry+freedom+1987,4
224643,a+story+of+yonosuke+2013,4
53201,the+snowman+1982,4
137313,presto+2008,4
23152,the+hunger+games+mockingjay+-+part+1+2014,3
136318,faithless+2000,4
218861,destiny+in+space+1994,3
131044,outsider+1997,3
176673,presto+2008,3
265375,to+have+or+not+1995,4
77768,the+philadelphia+experiment+1984,4
87185,tropico+2013,3
262199,presto+2008,5
35288,butterfly+kiss+1995,4
116607,aliens+1986,5
166542,rec+2007,3
118435,close+encounters+of+the+third+kind+1977,3
7597,paul+2011,3
184802,cast+away+2000,4
227986,thunderbirds+2004,2
11494,alien+1979,4
118191,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,2
193968,in+like+flint+1967,2
8521,presto+2008,4
218299,the+lord+of+the+rings+the+two+towers+2002,4
264066,the+devils+playground+1976,3
129911,night+and+fog+1955,4
132194,the+cement+garden+1993,4
117104,the+scenesters+2009,4
196561,federico+fellinis+autobiography+2000,3
177602,finders+fee+2001,3
191282,the+snowman+1982,4
71193,harry+potter+and+the+half-blood+prince+2009,3
67161,legacy+of+rage+1986,3
13024,the+snapper+1993,3
96636,harry+potter+and+the+philosophers+stone+2001,3
289230,hands+across+the+table+1935,3
182436,jack-jack+attack+2004,4
67906,the+damned+1963,2
169223,replicant+2001,3
162418,burn+1969,4
183609,in+order+not+to+be+here+2003,4
226535,indiana+jones+and+the+temple+of+doom+1984,3
137197,the+snowman+1982,5
197434,the+ballad+of+nessie+2011,4
287005,pitch+black+2000,3
100686,made+2001,2
304159,coldblooded+1995,3
100210,up+2009,4
67900,inception+2010,4
102553,un+flic+1972,5
78808,presto+2008,5
106840,batman+unmasked+the+psychology+of+the+dark+knight+2008,4
112394,strapped+2010,4
151599,the+girl+who+played+with+fire+2009,4
113378,princess+mononoke+1997,5
50974,forces+of+nature+1999,3
90503,a+chinese+ghost+story+ii+1990,4
68277,indestructible+man+1956,2
272656,the+lion+king+2+simbas+pride+1998,4
301190,flicka+2006,3
116346,cast+away+2000,4
1794,holiday+1938,3
68588,cowboy+bebop+the+movie+2001,5
26860,presto+2008,4
244253,studentfesten+2013,3
39149,the+return+of+the+living+dead+1985,4
267949,asoka+2001,4
55300,contempt+1963,4
229512,the+snowman+1982,4
730,why+we+fight+prelude+to+war+1942,3
185683,presto+2008,5
63800,presto+2008,4
246001,breakout+1975,3
184083,mad+love+2001,2
47603,presto+2008,4
307384,star+trek+iii+the+search+for+spock+1984,3
92118,fargo+1996,4
72983,black+sheep+2006,3
77956,presto+2008,3
102156,mystery_+alaska+1999,2
202537,vincent+1982,4
293480,every+other+week+2006,4
98298,the+way+he+looks+2014,3
291245,inglourious+basterds+2009,5
148859,presto+2008,4
188055,wreck-it+ralph+2012,4
129240,company+man+2000,4
25171,presto+2008,4
268956,gone+nutty+2002,3
177781,the+return+of+doctor+x+1939,3
56297,fly+away+2012,4
99749,inception+2010,4
16891,country+strong+2010,2
81469,freeze+frame+2004,2
96495,chronos+1985,3
21317,vice+versa+1988,2
176370,farah+goes+bang+2013,3
309219,commando+1985,3
270335,robot+stories+2003,4
19599,three+colors+white+1994,4
296997,pinocchio+1940,2
272210,deceptive+practice+the+mysteries+and+mentors+of+ricky+jay+2012,4
194429,yobi_+the+five-tailed+fox+2007,4
184381,the+snowman+1982,4
11895,detective+story+1951,3
197584,storm+warning+1951,3
44779,last+night+1998,4
190370,ghostbusters+1984,3
214222,the+westerner+1940,3
274605,p.s.+2004,3
119337,hen_+his+wife+1990,4
290957,familiar+ground+2011,3
157393,sorority+row+2009,2
32650,clean_+shaven+1993,3
216303,the+temp+1993,2
184522,me++isaac+newton+2000,3
284127,me++isaac+newton+2000,4
212379,first+blood+1982,5
22756,show+people+1928,2
125138,the+golden+voyage+of+sinbad+1973,2
225536,slither+2006,4
177264,to+kill+a+mockingbird+1962,4
228519,coven+2000,3
9434,the+fox+and+the+hound+1981,4
267249,suur+tll+1980,4
270404,hawk+the+slayer+1980,3
206937,david+copperfield+2001,4
258234,mickey_+donald_+goofy+the+three+musketeers+2004,4
47051,columbus+circle+2012,2
92290,cast+away+2000,4
188320,gattaca+1997,3
115286,mean+girls+2004,4
287515,silver+linings+playbook+2012,4
109913,true+lies+1994,4
65278,once+upon+a+time+in+mexico+2003,4
273907,the+golden+voyage+of+sinbad+1973,3
91454,frozen+fever+2015,4
18897,divine+horsemen+the+living+gods+of+haiti+1985,4
73809,primal+fear+1996,2
196606,walle+2008,3
255823,barbershop+2002,3
259542,71+into+the+fire+2010,4
203440,aries+spears+hollywood_+look+im+smiling+2011,3
134553,the+hobbit+the+desolation+of+smaug+2013,4
174945,turner++hooch+1989,2
240307,the+snowman+1982,5
71092,whiplash+2014,5
61544,wolves+1999,4
39910,russendisko+2012,3
106096,castle+in+the+sky+1986,4
96100,the+painted+veil+1934,5
303625,deliverance+creek+2014,4
50685,harry+potter+and+the+chamber+of+secrets+2002,3
132289,the+rainmaker+1956,3
302152,fresh+1994,3
35520,boy+meets+girl+2015,4
189480,tangled+2010,3
106977,the+snowman+1982,4
181980,harry+potter+and+the+half-blood+prince+2009,5
176936,whisper+of+the+heart+1995,4
225324,the+dark+knight+2008,4
197289,the+curious+case+of+benjamin+button+2008,4
263168,p.s.+2004,4
134404,how+to+train+your+dragon+2+2014,4
27914,judex+1963,3
293029,lover+come+back+1961,4
271223,farah+goes+bang+2013,3
198300,rollerball+1975,3
240135,the+outside+man+1972,2
251157,casablanca+1942,3
253411,the+run+of+the+country+1995,3
29692,the+gods+must+be+crazy+1980,5
195411,the+sound+and+the+fury+1959,2
241978,the+snowman+1982,4
176557,freeheld+2007,4
167239,watch+the+shadows+dance+1987,3
304236,eye+of+the+needle+1981,4
308154,interstellar+2014,4
149813,frequency+2000,4
273456,perfect+sisters+2014,3
92392,trapped+in+the+closet+chapters+1-12+2005,3
169717,possible+loves+2001,2
112017,freedom+2000,2
47324,freedom+song+2000,4
159647,aliens+1986,4
219938,the+full+monty+1997,2
143561,apple+jack+2003,4
91221,oh_+god+1977,4
120309,beautiful+2000,2
204713,paul+2011,4
305467,blast+of+silence+1961,3
204534,twin+peaks+fire+walk+with+me+1992,3
149478,the+dark+knight+rises+2012,4
113398,cry+freedom+1987,4
61758,ratatouille+2007,5
143693,the+call+of+the+wild+1972,3
54535,the+asthenic+syndrome+1990,3
168054,cose+da+pazzi+2005,4
50909,journey+to+the+beginning+of+time+1955,4
55,the+ghost+and+the+darkness+1996,4
206726,indiana+jones+and+the+last+crusade+1989,4
37586,the+purge+anarchy+2014,3
50327,the+wrong+trousers+1993,4
65847,dragon+ball+z+coolers+revenge+1991,4
248633,the+aristocats+1970,4
39674,jezebel+1938,4
137550,hot+tub+time+machine+2010,3
224606,mulan+1998,3
84667,star+wars+episode+iii+-+revenge+of+the+sith+2005,4
86814,the+hunger+games+mockingjay+-+part+1+2014,4
277116,bandits+2001,4
210701,hen_+his+wife+1990,3
73824,dragon+ball+z+bardock+-+the+father+of+goku+1990,4
199777,the+arrested+development+documentary+project+2013,3
29464,kung+fu+panda+2008,3
253597,firecracker+2005,3
271695,aliens+1986,4
74525,eyewitness+1981,4
133545,three+extremes+2004,4
43387,water-mirror+of+granada+1955,3
159311,ice+age+the+meltdown+2006,4
36651,trance+2013,2
20811,hotel+hell+vacation+2010,4
119322,harry+potter+and+the+order+of+the+phoenix+2007,5
114330,barenaked+in+america+1999,4
191134,my+man+godfrey+1957,3
190751,aliens+1986,5
146674,ace+ventura+when+nature+calls+1995,4
239874,la+soufrire+1977,3
294428,the+snowman+1982,4
202609,slingshot+hip+hop+2008,4
49215,pirates+of+the+caribbean+dead+mans+chest+2006,4
118719,mother+1996,3
128022,together+2000,4
156085,the+inspectors+1998,4
31978,if+you+only+knew+2000,3
241290,sleeping+with+the+enemy+1991,3
134815,ong-bak+the+thai+warrior+2003,3
268975,a+gentlemans+game+2002,3
32663,the+terminator+1984,4
300692,ot+our+town+2002,5
11891,blow+job+1964,5
244187,star+wars+episode+i+-+the+phantom+menace+1999,4
151830,edwin+boyd+citizen+gangster+2011,4
59918,the+rumble+in+the+air+conditioned+auditorium+2012,4
99172,the+dark+knight+rises+2012,5
23055,wuthering+heights+1939,4
12333,flawless+1999,3
104725,tracy+morgan+black++blue+2010,4
231126,inception+2010,5
195626,toy+story+2+1999,5
239081,two+the+story+of+roman++nyro+2013,4
109760,jane+eyre+1971,4
187553,rope+1948,4
250446,harry+potter+and+the+chamber+of+secrets+2002,2
5726,drop+zone+1994,2
118728,my+bloody+valentine+2009,3
67522,abel+1986,4
6083,more+1998,4
185886,interstellar+2014,3
64349,paradise+canyon+1935,3
290798,the+lonely+guy+1984,3
274546,dangerous+minds+1995,4
162759,grandmas+boy+2006,3
8223,nausica+of+the+valley+of+the+wind+1984,5
77446,star+wars+1977,5
44370,aliens+1986,5
219575,take+care+of+your+scarf_+tatiana+1994,4
107684,lockout+2012,4
67303,how+to+train+your+dragon+2010,4
29596,the+letter+1940,4
160946,the+ghost+and+mrs.+muir+1947,3
230987,surviving+desire+1992,4
234175,kung+fu+panda+2008,3
12748,lille+fridolf+och+jag+1956,3
36220,a+better+life+2012,4
287112,harry+potter+and+the+chamber+of+secrets+2002,4
214829,my+man+godfrey+1957,4
107375,territorio+comanche+1997,3
103803,car+bpnus+2001,4
306846,the+holy+girl+2004,4
293890,100+years+at+the+movies+1994,3
135975,calvary+2014,4
27450,caddyshack+ii+1988,2
127828,the+electric+house+1922,3
32856,big+bad+love+2001,1
11957,the+informant+2009,4
95613,kingsman+the+secret+service+2015,4
166932,somethings+gotta+give+2003,3
47118,taps+1981,3
3558,mater+and+the+ghostlight+2006,4
62901,pocahontas+1995,2
297506,the+lord+of+the+rings+the+two+towers+2002,5
252110,legend+no.+17+2013,3
144626,kathleen+1941,2
51856,disney+sing-along-songs+under+the+sea+1990,4
106924,close+encounters+of+the+third+kind+1977,3
92642,pirates+of+the+caribbean+at+worlds+end+2007,4
39377,rasputin+1996,5
3397,the+dancing+masters+1943,3
257938,the+19th+wife+2010,4
162409,princess+yang+kwei+fei+1955,3
273845,soft+shell+man+2001,3
195827,trick+or+treat+1952,4
46066,into+the+storm+2009,4
131825,aliens+1986,5
155953,aliens+1986,4
53425,the+terminator+1984,3
99475,sniper+reloaded+2011,4
81627,is+it+fall+yet+2000,4
54830,key+largo+1948,5
35401,an+injury+to+one+2002,5
89881,zincirbozan+2007,4
173885,clueless+1995,4
245071,lianna+1983,4
188654,tango+1981,4
86007,for+the+birds+2000,4
50235,the+boy+in+the+striped+pyjamas+2008,4
229368,raiders+of+the+lost+ark+1981,4
137193,dinoshark+2010,4
182519,a+day+at+the+races+1937,3
